date,Reactive_Power,Apparent_Power,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Radiation_Global_Tilted,Radiation_Diffuse_Tilted,Active_Power
2024/1/6 4:55,0.0,0.0,23.85210037,62.28892899,1.130835056,0.822937548,45.677845,1.0,3.063086033,0.458169401,19.74614334
2024/1/6 5:00,0.0,0.0,23.73758888,63.36196899,1.597153306,1.286635995,44.49236298,1.0,3.065073967,0.417832762,19.4691124
2024/1/6 5:05,0.0,0.0,23.69702339,62.86497879,1.485851884,1.162437916,44.94074249,1.0,3.008509398,0.320582718,19.90995979
2024/1/6 5:10,0.0,0.0,23.66856003,63.16603088,1.681596279,1.335150003,44.76446533,1.0,3.201282501,0.567117095,33.68861771
2024/1/6 5:15,0.0,0.0,23.59522629,63.41133499,1.726890326,1.442784309,44.37768173,1.0,3.45136857,0.617881298,34.89890289
2024/1/6 5:20,0.0,0.0,23.44605255,65.5542984,1.746917248,1.473148108,44.92559814,1.0,3.402747154,0.591521323,37.08621597
2024/1/6 5:25,0.0,0.0,23.29698944,67.35357666,1.578100204,1.275998712,45.23859024,1.0,3.312009335,0.604191184,36.29355621
2024/1/6 5:30,0.0,0.0,23.20431328,67.95526123,1.771158457,1.496160507,45.67726898,1.0,3.309361696,0.585173845,36.24771118
2024/1/6 5:35,0.0,0.0,23.0966835,69.26386261,1.645506144,1.308027744,44.06925583,1.0,3.325807095,0.581917644,38.84246445
2024/1/6 5:40,0.0,0.0,23.05624008,70.19538116,1.642427087,1.412817597,45.64704514,1.0,3.238925457,0.471332788,36.42173767
2024/1/6 5:45,0.0,0.0,23.03725815,68.76469421,1.651820421,1.226899862,45.24255371,1.0,3.368179321,0.397359908,36.72694397
2024/1/6 5:50,0.0,0.0,23.03748322,70.33016205,2.152544975,1.922091126,44.12768555,1.0,3.940890312,0.928348422,40.83550262
2024/1/6 5:55,0.0,0.0,22.99042702,70.66843414,3.076535225,2.773067474,43.44582367,1.0,4.843850136,1.856316566,36.40646744
2024/1/6 6:00,0.0,0.0,22.9417305,71.23802948,5.10171032,4.761219978,44.47529221,1.200000048,6.395858288,3.32226181,33.8036499
2024/1/6 6:05,0.0,0.0,22.8672142,70.42913055,8.44182682,7.858345985,45.0100174,1.200000048,9.182980537,5.88196516,35.94563293
2024/1/6 6:10,0.0,0.0,22.80660629,70.9570694,15.83433628,15.10146332,45.32259369,1.200000048,14.94155025,11.7189436,32.25600433
2024/1/6 6:15,0.0,0.0,22.72525787,72.29938507,26.57027435,24.54623032,44.83468246,1.200000048,22.685709,19.43940926,34.1651268
2024/1/6 6:20,0.0,0.0,22.75938225,71.97554016,38.43919373,33.72105408,44.93201828,1.200000048,30.44223022,27.08656883,34.8143158
2024/1/6 6:25,0.0,0.0,22.97846222,69.91808319,44.90595245,40.27879715,45.03668594,1.200000048,37.49725342,33.68196106,32.53818893
2024/1/6 6:30,0.0,0.0,23.36790085,65.47180176,52.7665329,44.04421997,44.36204147,1.200000048,42.36795044,37.48940277,36.36630249
2024/1/6 6:35,0.0,0.0,23.68830872,65.36334991,64.29122925,46.21652985,44.11656952,1.200000048,45.81245422,39.43540955,34.54771423
2024/1/6 6:40,0.0,0.0,23.83679199,64.68770599,67.94628143,48.47565842,44.73115921,1.200000048,49.9790802,41.75151443,30.55680275
2024/1/6 6:45,0.0,0.0,23.98553658,64.0898819,84.58911133,52.81522751,45.04576111,1.200000048,56.04096985,44.76771927,31.2826004
2024/1/6 6:50,0.0,0.0,24.23403931,62.67416382,107.3169327,59.10640717,45.00579071,1.200000048,66.00814819,50.35669327,26.18946457
2024/1/6 6:55,0.0,0.0,24.55917931,61.9893074,128.8877716,68.75373077,45.13548279,1.200000048,80.64575958,59.59561157,19.88587952
2024/1/6 7:00,0.0,0.0,24.89647484,60.37496567,161.2499695,85.88171387,45.08755112,1.200000048,102.744606,74.27272797,15.07375145
2024/1/6 7:05,0.0,0.0,25.11265755,57.92683411,201.9858551,108.7592468,45.73360443,1.200000048,132.329483,90.30012512,11.71084881
2024/1/6 7:10,0.0,0.0,25.53534698,57.62058258,226.1869965,126.2722778,45.9232254,1.200000048,156.7666016,103.1228485,9.718661308
2024/1/6 7:15,0.0,0.0,25.8386879,55.2733078,251.2277069,140.4361267,45.14799881,1.200000048,179.6595459,117.6416016,14.23954391
2024/1/6 7:20,0.0,0.0,25.93704224,55.11009979,232.9044495,145.9773254,45.09428406,1.200000048,175.9690857,121.6626511,12.28972435
2024/1/6 7:25,0.0,0.0,25.92065048,54.69661713,237.4714966,124.9873657,44.92184448,1.400000095,177.5879517,113.1024628,19.90452385
2024/1/6 7:30,0.0,0.0,25.59721756,54.58754349,138.0120544,111.9495697,44.9789238,1.400000095,136.3708649,101.3473206,21.25110435
2024/1/6 7:35,0.0,0.0,25.31367111,55.96032715,160.9599915,105.3879242,44.80080032,1.400000095,132.9057617,94.74536896,13.51883888
2024/1/6 7:40,0.0,0.0,25.55789185,55.58309937,208.8259583,97.97831726,45.27516174,1.400000095,151.293396,90.05554199,2.577068329
2024/1/6 7:45,0.0,0.0,25.64284897,54.27161026,269.2514954,104.1945572,44.91448212,1.400000095,194.4236298,92.32682037,-4.408024311
2024/1/6 7:50,0.0,0.0,26.10032654,53.50688171,331.8789978,108.8431854,45.34549332,1.400000095,242.6879883,96.46806335,-11.50682449
2024/1/6 7:55,0.0,0.0,26.33043671,52.5994606,360.5558777,120.7988739,45.18639374,1.400000095,279.8525391,107.0100098,-11.58115482
2024/1/6 8:00,0.0,0.0,26.57321548,51.60311127,393.3893433,132.2615356,43.81124878,1.400000095,312.3140869,117.2640381,-18.40805244
2024/1/6 8:05,0.0,0.0,26.71458626,51.38771439,434.7525024,160.250885,43.95862198,1.400000095,348.8031311,134.3913879,-23.63705635
2024/1/6 8:10,0.0,0.0,27.14281273,50.28684616,471.3074341,191.6331329,44.4111824,1.400000095,380.2234192,155.5339966,-3.188262224
2024/1/6 8:15,0.0,0.0,27.23167229,49.5161171,266.1451721,160.3912048,45.19807053,1.400000095,292.1036987,145.6296082,2.187828541
2024/1/6 8:20,0.0,0.0,26.79773521,50.65559769,193.1404419,148.3670502,44.99215317,1.400000095,233.048996,149.8549652,13.77016735
2024/1/6 8:25,0.0,0.0,26.37648773,52.52487183,243.8012695,222.0549927,45.05911636,1.400000095,242.7689056,204.51297,0.0
2024/1/6 8:30,0.0,0.0,26.58190346,51.9310112,297.7471924,234.4804688,46.25703812,1.600000143,276.846344,228.4254761,16.69734955
2024/1/6 8:35,0.0,0.0,26.68562317,51.51342392,302.5651245,263.1641235,45.92683792,1.600000143,288.0467224,253.4832306,16.32025909
2024/1/6 8:40,0.0,0.0,26.90266418,51.27056885,446.8324585,307.9533386,45.70689011,1.600000143,361.5043335,273.8122253,16.98144531
2024/1/6 8:45,0.0,0.0,27.16007614,50.06862259,305.2739258,265.1982727,45.5996933,1.600000143,310.7232361,258.6955261,17.44983292
2024/1/6 8:50,0.0,0.0,26.84346962,50.89434814,258.7758484,251.826889,45.57449722,1.600000143,281.953125,246.6846771,18.69106865
2024/1/6 8:55,0.0,0.0,26.74621964,51.22085571,269.4210205,249.7357483,45.40130615,1.600000143,262.3629456,242.0693817,17.82890701
2024/1/6 9:00,0.0,0.0,26.95950508,50.80860138,323.7850647,246.9955139,45.57447815,1.600000143,278.0638428,234.58461,0.0
2024/1/6 9:05,0.0,0.0,27.09289551,50.64511108,264.4359741,255.8619537,45.13927841,1.600000143,272.7463684,245.931488,11.58323383
2024/1/6 9:10,0.0,0.0,27.2883625,50.4270134,480.8293152,279.6022949,44.96441269,1.600000143,428.6761169,278.500946,7.789005756
2024/1/6 9:15,0.0,0.0,27.99380302,48.18758011,571.4801636,261.6186218,45.15933228,1.600000143,479.5393677,268.9805603,9.432210922
2024/1/6 9:20,0.0,0.0,27.88209152,47.3871994,620.6437988,235.4058075,45.89644241,1.600000143,529.5499878,242.2846527,8.608973503
2024/1/6 9:25,0.0,0.0,27.77747726,47.83230591,623.7560425,211.912323,45.38468552,1.600000143,556.3234253,225.7203674,5.628311157
2024/1/6 9:30,0.0,0.0,28.16047478,47.39670181,659.7022705,229.375885,45.80093002,1.600000143,597.7156982,228.3677216,-9.746835709
2024/1/6 9:35,0.0,0.0,28.79140282,45.87084198,777.4837646,270.1429138,45.46057129,1.600000143,671.8981934,264.0612488,6.50588131
2024/1/6 9:40,0.0,0.0,29.19705582,45.00208664,658.5809937,340.9116821,45.37252426,1.600000143,642.3328857,313.0871887,8.190860748
2024/1/6 9:45,0.0,0.0,28.7946167,44.8759613,536.6688843,335.1828003,45.06308746,1.600000143,539.3570557,327.8355408,9.573134422
2024/1/6 9:50,0.0,0.0,28.67969894,45.90800476,594.6351929,334.1014404,45.57504654,1.800000191,540.3665161,340.591156,13.90358067
2024/1/6 9:55,0.0,0.0,28.56778336,45.79394531,494.1196594,380.9363708,45.2792244,1.800000191,507.556366,374.3906555,13.009902
2024/1/6 10:00,0.0,0.0,28.5083847,45.91794968,601.357666,486.3442993,45.19123077,1.800000191,548.821167,443.5600891,3.743539333
2024/1/6 10:05,0.0,0.0,28.99311829,45.11047745,692.3165283,489.4759521,44.73664856,1.800000191,595.4780884,468.669342,9.952985764
2024/1/6 10:10,0.0,0.0,29.26407433,43.94842911,599.6950073,461.0040283,44.30833817,1.800000191,553.6070557,438.4727783,0.0
2024/1/6 10:15,0.0,0.0,29.35266685,43.92592239,413.385437,397.0245667,45.75687408,1.800000191,440.0556641,377.1586914,18.56131554
2024/1/6 10:20,0.0,0.0,29.04666138,44.33405685,362.3086548,300.0870361,45.54658508,1.800000191,386.4291077,325.5617676,14.89698601
2024/1/6 10:25,0.0,0.0,29.19411087,43.99046326,550.791626,292.5803833,45.14778519,1.800000191,460.9290466,296.6084595,-4.300275803
2024/1/6 10:30,0.0,0.0,29.50256348,42.78702927,777.0826416,273.4170837,45.37002182,1.800000191,602.0502319,264.3204346,-4.767232895
2024/1/6 10:35,0.0,0.0,30.15848541,41.35912323,758.0065308,243.0543518,45.16423416,1.800000191,630.248291,232.1811371,-16.89966202
2024/1/6 10:40,0.0,0.0,30.20165062,41.0750351,930.9998169,248.6952667,45.02789307,1.800000191,727.0778198,224.4106445,-23.72609138
2024/1/6 10:45,0.0,0.0,30.82862854,39.03495407,995.5747681,233.158371,44.76033783,1.800000191,836.965271,223.2301788,-21.48615265
2024/1/6 10:50,0.0,0.0,31.68550491,36.96951675,978.8673096,210.1906586,44.45759583,2.000000238,871.9418945,213.5258026,-23.69674683
2024/1/6 10:55,0.0,0.0,32.22956085,34.72203064,999.2005005,210.5998993,44.31984711,2.000000238,904.3222046,209.858017,-23.26719666
2024/1/6 11:00,0.0,0.0,32.51321793,33.87550354,1040.807739,239.4161224,43.7293129,2.000000238,940.729126,221.9035645,-27.55998039
2024/1/6 11:05,0.0,0.0,32.41819382,33.79681015,1109.60791,296.2456665,43.96660995,2.000000238,998.4004517,271.6168518,4.47267437
2024/1/6 11:10,0.0,0.0,32.36457062,34.13932419,690.9179688,325.8637085,44.23485947,2.000000238,773.6100464,301.4712524,-6.993334293
2024/1/6 11:15,0.0,0.0,32.63596725,34.1530838,778.3787231,388.300293,44.19966888,2.000000238,928.5385742,347.4224243,6.51732111
2024/1/6 11:20,0.0,0.0,32.48807907,33.36546326,793.5220947,452.6533508,44.29552841,2.000000238,827.8328857,425.2345276,0.0
2024/1/6 11:25,0.0,0.0,32.36988831,33.82064819,729.0515747,461.6429749,44.39382172,2.000000238,758.0136108,463.6322327,-3.792636633
2024/1/6 11:30,0.0,0.0,32.50286865,33.43157959,737.7592163,452.7813721,44.28900909,2.000000238,745.2908325,457.358551,-24.42970467
2024/1/6 11:35,0.0,0.0,32.5147438,34.05506134,1071.813354,407.5290222,44.20465088,2.000000238,926.7108154,424.8677673,-38.49989319
2024/1/6 11:40,0.0,0.0,33.10630035,32.27241898,1182.500488,328.5185242,44.14362335,2.000000238,1051.378174,354.4838562,-29.63003922
2024/1/6 11:45,0.0,0.0,33.7399292,32.07277679,1084.003418,255.5450134,44.31922531,2.000000238,1041.295776,287.9162903,-29.91181374
2024/1/6 11:50,0.0,0.0,33.99834061,30.99879456,1090.208374,238.0332489,44.56815338,2.000000238,1061.456299,266.1206665,-26.01563263
2024/1/6 11:55,0.0,0.0,33.58428574,31.64212418,1058.391357,257.410675,44.44973755,2.000000238,1034.37793,268.4791565,-20.42972946
2024/1/6 12:00,0.0,0.0,34.19648743,30.42583656,927.3637695,266.6998901,44.19768143,2.000000238,928.6793823,293.0550232,5.376778603
2024/1/6 12:05,0.0,0.0,34.41856766,28.60708809,413.4861755,297.8577881,44.06878281,2.000000238,615.9379272,323.2671814,3.551892996
2024/1/6 12:10,0.0,0.0,34.00325012,29.37678719,528.4372559,389.7216187,43.61867142,2.000000238,562.6837769,369.2559509,-11.50567913
2024/1/6 12:15,0.0,0.0,34.25798416,28.95935249,822.322998,377.1912842,43.63665771,2.000000238,717.0057373,389.9835205,-0.392817467
2024/1/6 12:20,0.0,0.0,34.05466843,28.75168419,598.3076782,372.7097168,43.85874176,2.000000238,665.0313721,397.5113831,-48.1275177
2024/1/6 12:25,0.0,0.0,34.59967804,28.3538723,689.3196411,388.1478271,43.84477234,2.000000238,677.4186401,406.2501221,0.0
2024/1/6 12:30,0.0,0.0,34.99755859,27.43415833,845.8740845,345.5168457,43.70991516,2.000000238,787.2134399,384.2883606,-92.09354401
2024/1/6 12:35,0.0,0.0,35.76074982,25.47174072,1085.986694,325.1550903,43.2716217,2.000000238,977.8873901,359.0579834,-49.09514999
2024/1/6 12:40,0.0,0.0,35.69091034,23.8781147,729.4089966,348.4992981,43.6713562,2.000000238,795.2752075,366.4555359,-51.82728195
2024/1/6 12:45,0.0,0.0,35.19369888,24.73569679,742.6155396,384.3106079,43.26190948,2.000000238,720.2956543,386.1045227,-39.35341263
2024/1/6 12:50,0.0,0.0,35.15885925,25.03226089,685.7738647,375.2819214,43.05258942,2.000000238,735.0554199,388.0675964,-60.8285408
2024/1/6 12:55,0.0,0.0,35.50816727,24.97446823,834.2037964,448.0774536,43.13893127,2.000000238,751.6699829,425.9137268,-22.31268501
2024/1/6 13:00,0.0,0.0,35.56930542,24.88570786,493.7256775,449.3772278,43.15618896,2.000000238,579.493042,426.2484436,-23.21887207
2024/1/6 13:05,0.0,0.0,35.38534927,25.19020844,501.6018372,491.3287659,42.8884964,2.000000238,526.3022461,455.0344849,-31.91166687
2024/1/6 13:10,0.0,0.0,35.63637161,25.1751442,565.0181274,510.545166,42.66133881,2.000000238,550.8526611,499.3635559,-37.43072891
2024/1/6 13:15,0.0,0.0,36.34275818,24.12529755,604.4163818,515.6094971,42.74830246,2.000000238,573.3150635,502.9263611,-30.1024189
2024/1/6 13:20,0.0,0.0,35.7820282,24.64101219,538.6746826,507.9663086,42.82268524,2.000000238,540.2451172,494.9963074,-34.83550644
2024/1/6 13:25,0.0,0.0,35.86645508,24.60412407,592.6420288,533.2003784,42.71780014,2.000000238,556.3466797,501.8492126,-58.92064285
2024/1/6 13:30,0.0,0.0,36.0163002,24.15295219,784.8040771,537.4746704,42.9717865,2.000000238,708.0049438,536.9564819,-38.28956223
2024/1/6 13:35,0.0,0.0,36.63624954,23.59173203,576.038147,516.7312012,42.76802444,2.000000238,624.7437744,519.8066406,-28.98700523
2024/1/6 13:40,0.0,0.0,36.31251144,23.94303131,557.8998413,516.9365234,43.18881607,2.000000238,588.6307373,511.8042297,-28.66750717
2024/1/6 13:45,0.0,0.0,36.44807816,23.76750946,563.0258789,532.9376221,43.2248497,2.000000238,563.2129517,516.4528809,-40.29751968
2024/1/6 13:50,0.0,0.0,36.84944916,23.28182983,655.7752686,548.4001465,42.99008179,2.000000238,584.284668,521.3568115,-64.67095184
2024/1/6 13:55,0.0,0.0,36.75579071,22.9359417,904.6379395,558.805542,42.61259842,2.000000238,760.3374023,536.428833,-94.75520325
2024/1/6 14:00,0.0,0.0,37.17398834,22.26525688,1169.908813,531.7302246,42.85261536,2.000000238,974.0100098,516.3188477,-84.44841003
2024/1/6 14:05,0.0,0.0,38.18769836,21.59197807,1136.100586,528.4637451,43.14326477,2.000000238,999.0100708,496.2008362,-81.76496887
2024/1/6 14:10,0.0,0.0,38.88518143,20.52716446,1073.722656,522.0494995,42.8837204,2.000000238,984.770752,459.8034363,0.0
2024/1/6 14:15,0.0,0.0,38.56225204,20.68795586,1195.779175,461.0727844,43.17044067,2.000000238,1053.37915,403.1176758,-88.26183319
2024/1/6 14:20,0.0,0.0,38.55697632,20.92968941,1153.302734,385.1438599,43.32442474,2.000000238,1065.283691,356.7574768,-56.41424942
2024/1/6 14:25,0.0,0.0,38.28535461,21.0182991,819.2581177,368.128479,43.25391769,2.000000238,881.064209,337.158844,-36.30751419
2024/1/6 14:30,0.0,0.0,37.28062439,21.93445969,677.4646606,383.0822144,42.98307419,2.000000238,741.5982666,345.4552307,-12.26544762
2024/1/6 14:35,0.0,0.0,37.24162292,22.25158882,455.1171265,423.7226563,42.80456543,2.000000238,546.1409302,374.1404419,-23.24233246
2024/1/6 14:40,0.0,0.0,37.10104752,22.53385925,549.0959473,457.5956421,42.83094406,2.000000238,531.6833496,405.4423218,-18.38245773
2024/1/6 14:45,0.0,0.0,37.46357727,22.17179108,490.0499878,452.8468018,42.77210617,2.000000238,495.0969543,418.9902344,-18.20512581
2024/1/6 14:50,0.0,0.0,37.52542114,21.89954185,501.0259399,426.0393066,42.74101257,2.000000238,479.1470947,414.1319275,-46.80963898
2024/1/6 14:55,0.0,0.0,37.15488052,22.14414597,720.036438,418.8716125,42.40235138,2.000000238,608.0321655,408.2326965,-21.68921471
2024/1/6 15:00,0.0,0.0,37.01378632,22.12605286,586.7091064,381.5782776,42.36975861,2.000000238,489.563385,366.161499,-25.97647095
2024/1/6 15:05,0.0,0.0,37.24494934,22.07185555,511.1269226,350.7894287,42.38022232,2.000000238,453.2091675,344.8887329,-26.87376785
2024/1/6 15:10,0.0,0.0,37.32975769,21.89494324,597.2832642,362.1021729,42.7695694,2.000000238,510.7970581,343.184967,-86.9834671
2024/1/6 15:15,0.0,0.0,37.8015976,21.10321999,1052.255493,446.7787476,42.53858566,2.000000238,802.9385986,377.591217,-55.67680359
2024/1/6 15:20,0.0,0.0,37.95570755,20.88191223,804.0848389,483.5629883,42.58229828,2.000000238,777.862793,416.579834,-59.01046753
2024/1/6 15:25,0.0,0.0,38.58914948,20.18712616,852.7335205,434.6282654,42.65100479,2.000000238,775.2098389,391.2720337,-35.78563309
2024/1/6 15:30,0.0,0.0,39.17789078,19.65324974,669.4133911,403.6671753,42.30566406,2.000000238,670.4035645,370.7232056,-5.400038242
2024/1/6 15:35,0.0,0.0,38.40176392,20.31764412,397.3088074,361.0916138,42.16412354,2.000000238,500.0683289,345.8334045,-0.661507785
2024/1/6 15:40,0.0,0.0,37.58346558,21.31923485,348.3855591,337.2528992,41.98213959,2.000000238,384.1872864,306.0640564,1.490577579
2024/1/6 15:45,0.0,0.0,37.55184174,21.60036469,298.9369812,256.1148987,41.602108,2.000000238,328.160675,265.2372131,-17.59813881
2024/1/6 15:50,0.0,0.0,37.80145645,21.3619442,436.1782837,273.1721191,41.37379456,2.000000238,379.7243958,263.3023071,1.257187366
2024/1/6 15:55,0.0,0.0,37.78704071,21.55140305,285.2901001,245.3949585,41.7224617,2.000000238,320.6914673,259.1412048,5.323179722
2024/1/6 16:00,0.0,0.0,37.6591835,22.0655899,251.8644714,231.5532227,42.22786331,2.000000238,270.09021,240.3016357,7.901882172
2024/1/6 16:05,0.0,0.0,37.03874969,22.52048874,204.5102692,193.7216644,41.88066101,2.000000238,216.1599426,198.7563934,4.172439575
2024/1/6 16:10,0.0,0.0,37.10778809,22.7121563,142.8123779,138.2686157,41.96592712,2.000000238,162.1835327,151.8655548,6.838234901
2024/1/6 16:15,0.0,0.0,36.89217758,22.72168159,88.94638062,85.07395935,42.10240173,2.000000238,111.6255341,105.075264,7.14610672
2024/1/6 16:20,0.0,0.0,36.69070053,22.92349625,57.07356262,56.43376541,42.599617,2.000000238,72.65952301,68.47915649,0.0
2024/1/6 16:25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.82357788,47.55153275,0.0
2024/1/6 16:30,0.0,0.0,35.11625671,31.42023277,64.89849854,62.16989136,42.53129196,2.000000238,53.5971489,50.60359955,21.74977875
2024/1/6 16:35,0.0,0.0,32.38740921,42.73218918,51.01293945,49.62921524,42.7491684,2.000000238,49.9893074,47.14310837,21.73620033
2024/1/6 16:40,0.0,0.0,31.5909977,43.87308884,36.78892517,36.10424042,43.00394058,2.000000238,40.3885498,37.48792267,21.83500099
2024/1/6 16:45,0.0,0.0,30.51473999,50.38798523,41.72924805,41.20726013,42.89103699,2.000000238,42.72452164,39.89487457,0.0
2024/1/6 16:50,0.0,0.0,28.47957802,60.751297,57.03459167,56.49484253,42.92723083,2.000000238,52.65104294,49.69172287,22.03448296
2024/1/6 16:55,0.0,0.0,26.53701019,68.7872467,64.82201385,64.30656433,43.07870483,2.000000238,62.6086998,58.56616592,20.20745468
2024/1/6 17:00,0.0,0.0,25.49902344,76.38734436,60.88364792,59.24106216,42.79913712,2.000000238,65.6277771,60.28979874,17.64741135
2024/1/6 17:05,0.0,0.0,25.25548363,79.78404999,81.84127808,75.60535431,43.57490158,2.000000238,80.03192139,70.71691132,16.93255043
2024/1/6 17:10,0.0,0.0,25.31066895,81.94430542,102.7408295,89.87833405,43.91373062,2.000000238,94.51443481,82.33060455,14.30729008
2024/1/6 17:15,0.0,0.0,25.76974297,79.42878723,123.046669,89.94071198,44.11144638,2.200000286,109.1582642,87.28556824,16.74185181
2024/1/6 17:20,0.0,0.0,26.6918335,75.78084564,118.3405228,98.79875946,44.58144379,2.200000286,108.7571259,93.53904724,19.44755554
2024/1/6 17:25,0.0,0.0,27.40349388,73.38265991,111.3799286,104.2259369,44.58239746,2.200000286,107.1115646,96.2045517,10.21455956
2024/1/6 17:30,0.0,0.0,27.81272125,69.75147247,226.0250397,107.1671677,44.44525528,2.200000286,129.7319641,94.05586243,20.68196487
2024/1/6 17:35,0.0,0.0,28.459198,62.83647156,129.4337616,122.0594788,44.58506012,2.200000286,122.5440445,103.8304825,17.10713196
2024/1/6 17:40,0.0,0.0,28.92809296,59.67116928,147.2768555,134.5669556,44.84241104,2.200000286,130.131073,116.3408661,15.20128441
2024/1/6 17:45,0.0,0.0,29.23978806,58.42393112,145.7002563,119.6267624,44.52109146,2.200000286,130.6451721,109.1400223,17.22519493
2024/1/6 17:50,0.0,0.0,29.51758766,57.14573669,93.36038208,84.13833618,44.79901505,2.200000286,103.3615417,89.58846283,20.16591644
2024/1/6 17:55,0.0,0.0,29.68761063,55.81420898,72.28129578,69.06817627,44.93210602,2.400000334,86.65790558,77.58045959,21.1700058
2024/1/6 18:00,0.0,0.0,29.8520031,54.88744736,90.45523834,87.55409241,44.37064743,2.400000334,91.83796692,85.41496277,19.75875664
2024/1/6 18:05,0.0,0.0,30.05025864,53.08506393,141.7993317,104.7056656,43.90031433,2.400000334,111.8303452,91.85266876,17.62162018
2024/1/6 18:10,0.0,0.0,30.34030914,52.51597977,154.1861267,122.2879868,43.7777977,2.400000334,125.1825104,102.1890335,0.0
2024/1/6 18:15,0.0,0.0,30.5265274,50.17900467,122.2792358,113.7289124,43.24291992,2.400000334,116.8780365,101.4491119,19.98613358
2024/1/6 18:20,0.0,0.0,30.63891983,48.28079987,111.5328522,101.2402344,41.51488113,2.400000334,107.8334274,94.59985352,21.88808441
2024/1/6 18:25,0.0,0.0,30.72708511,49.83363342,92.65830231,85.12679291,43.00292206,2.400000334,91.73161316,81.36170197,20.95884895
2024/1/6 18:30,0.0,0.0,30.77075195,50.98843384,68.85891724,64.49373627,42.75058365,2.400000334,73.09892273,64.24119568,21.17996979
2024/1/6 18:35,0.0,0.0,30.64555931,53.3520546,44.02148438,42.48572922,43.06403351,2.400000334,52.56273651,46.05080414,22.29313087
2024/1/6 18:40,0.0,0.0,30.32180023,56.99221802,31.67508698,31.00540352,44.30599594,2.400000334,40.70960236,35.96817017,22.05033302
2024/1/6 18:45,0.0,0.0,29.90243149,58.08387756,27.9052906,27.09334946,43.42076111,2.600000381,34.19906235,29.97993469,21.56868744
2024/1/6 18:50,0.0,0.0,29.74051476,57.38929367,23.90168571,23.37595749,43.04388809,2.600000381,28.26428986,24.64630127,0.0
2024/1/6 18:55,0.0,0.0,29.55892181,60.55152893,17.57642365,17.18286324,41.47525024,2.600000381,22.18907547,18.80480766,21.54038048
2024/1/6 19:00,0.0,0.0,29.32665634,60.97730255,16.3814106,15.915061,42.29619598,2.600000381,19.33599472,16.01268768,21.73976326
2024/1/6 19:05,0.0,0.0,29.12295151,63.02552795,14.9119463,14.32243252,43.07928467,2.600000381,17.37675476,14.00226021,22.04408836
2024/1/6 19:10,0.0,0.0,28.97942162,66.04876709,12.37137222,12.00798321,41.22578049,2.600000381,15.34253025,11.80583858,21.20174599
2024/1/6 19:15,0.0,0.0,28.84637833,66.33833313,10.641366,10.1470232,43.00042343,2.600000381,13.87324429,10.21445179,21.96884346
2024/1/6 19:20,0.0,0.0,28.73669624,65.61402893,7.960801125,7.679693222,42.91178894,2.600000381,11.85166836,8.246938705,22.24526787
2024/1/6 19:25,0.0,0.0,28.61907005,63.9465332,5.95106554,5.710999489,41.88067627,2.600000381,9.351449013,6.127423286,20.51666641
2024/1/6 19:30,0.0,0.0,28.50998688,63.14152527,5.491650581,5.101488113,41.85080338,2.600000381,7.900634766,4.690450668,21.2022934
2024/1/6 19:35,0.0,0.0,28.42629051,64.45115662,3.032029152,2.762881041,43.29586792,2.800000429,6.255897522,3.288151026,21.42125893
2024/1/6 19:40,0.0,0.0,28.27746201,65.5949707,2.747831106,2.506161213,42.08359146,2.800000429,5.305017471,2.333617687,21.27794456
2024/1/6 19:45,0.0,0.0,28.07039452,66.95975494,2.270250559,1.951487541,43.55728531,2.800000429,4.554667473,1.602294922,21.53388405
2024/1/6 19:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.034406662,1.150636911,0.0
2024/1/6 19:55,0.0,0.0,27.77263451,69.05580139,1.820091844,1.630819082,41.28328705,2.800000429,3.981583834,0.964390099,0.0
2024/1/6 20:00,0.0,0.0,27.63501358,65.72158813,1.636733055,1.414471269,42.74960709,2.800000429,3.781724691,0.846041977,21.15631294
2024/1/6 20:05,0.0,0.0,27.62691116,66.20736694,1.146305442,0.998765945,43.5833931,2.800000429,3.505714893,0.737721145,21.15027428
2024/1/6 20:10,0.0,0.0,27.65224075,64.22682953,1.135885954,0.89057833,44.08817291,2.800000429,3.458492756,0.727245748,21.18218803
2024/1/6 20:15,0.0,0.0,27.57570839,68.03744507,1.801910996,1.618065596,43.08677673,2.800000429,3.655768156,0.817479968,20.72197533
2024/1/6 20:20,0.0,0.0,27.40159607,68.51555634,1.595698714,1.488265991,41.84661102,2.800000429,3.712255955,0.906124473,21.17429161
2024/1/6 20:25,0.0,0.0,27.28180313,67.40863037,1.534515858,1.453015208,44.57880402,2.800000429,3.566772461,0.799240112,20.30643654
2024/1/6 20:30,0.0,0.0,27.25785446,70.77313995,1.369004607,1.123226643,43.85688019,2.800000429,3.27384758,0.659985542,0.0
2024/1/6 20:35,0.0,0.0,27.17573738,68.50047302,1.002397656,0.679708898,43.5147934,3.000000477,3.282535315,0.677708566,20.73552322
2024/1/6 20:40,0.0,0.0,27.22240829,69.78174591,1.121120214,0.858345151,44.34490204,3.000000477,3.112802267,0.554082572,20.98057747
